fecha_venta,id_producto,modelo,categoría,canal_venta,cliente,unidades,precio_unitario,monto_total
2024-02-20,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_85,4,32125,128500
2024-02-20,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_192,3,19649,58947
2024-02-20,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_8,3,27068,81204
2024-02-21,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_48,1,25661,25661
2024-02-21,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Online,Cliente_127,5,17965,89825
2024-02-21,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_11,4,26639,106556
2024-02-21,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_32,2,25911,51822
2024-02-21,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_158,3,16728,50184
2024-02-22,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_170,3,31104,93312
2024-02-22,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_34,2,27035,54070
2024-02-22,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_135,4,30445,121780
2024-02-22,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_57,1,30149,30149
2024-02-22,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_64,2,19303,38606
2024-02-23,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_172,2,28677,57354
2024-02-24,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_14,2,26801,53602
2024-02-24,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_47,1,38494,38494
2024-02-24,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_77,2,41947,83894
2024-02-24,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_12,3,28461,85383
2024-02-24,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_48,5,26269,131345
2024-02-25,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_54,3,25300,75900
2024-02-25,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_93,5,42163,210815
2024-02-26,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_21,3,37214,111642
2024-02-26,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_77,3,30257,90771
2024-02-27,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_143,3,22425,67275
2024-02-27,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_46,4,26437,105748
2024-02-27,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_46,2,29874,59748
2024-02-28,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_141,2,20508,41016
2024-02-28,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_185,3,18272,54816
2024-02-28,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_165,1,28578,28578
2024-02-28,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_190,3,36664,109992
2024-02-28,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_90,1,20440,20440
2024-02-29,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_176,1,42194,42194
2024-02-29,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_177,1,27231,27231
2024-03-01,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Online,Cliente_191,1,32305,32305
2024-03-01,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_9,5,32678,163390
2024-03-01,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_200,2,17338,34676
2024-03-01,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_109,3,40646,121938
2024-03-01,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_33,1,27682,27682
2024-03-01,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_176,5,31852,159260
2024-03-01,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_23,1,33231,33231
2024-03-01,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_139,3,35191,105573
2024-03-02,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_129,4,32452,129808
2024-03-02,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_195,3,22379,67137
2024-03-02,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_87,4,19946,79784
2024-03-02,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_43,1,25465,25465
2024-03-03,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_81,3,36124,108372
2024-03-03,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_23,3,35639,106917
2024-03-04,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_88,2,39639,79278
2024-03-04,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_5,1,39291,39291
2024-03-04,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_192,5,32208,161040
2024-03-04,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_174,5,23989,119945
2024-03-04,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_125,4,42068,168272
2024-03-04,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_108,3,25674,77022
2024-03-04,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_61,2,16719,33438
2024-03-05,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_182,1,16063,16063
2024-03-05,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_130,1,15893,15893
2024-03-05,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_62,2,39583,79166
2024-03-05,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_118,5,15963,79815
2024-03-05,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_113,1,33644,33644
2024-03-05,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_79,4,30829,123316
2024-03-05,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_186,1,31819,31819
2024-03-06,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_115,1,21153,21153
2024-03-06,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_50,5,42398,211990
2024-03-06,SUP-004,Classic Polo Black,Superior,Tienda Física,Cliente_66,3,22143,66429
2024-03-07,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_175,4,15961,63844
2024-03-07,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_75,5,20694,103470
2024-03-07,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_185,4,15014,60056
2024-03-07,INF-008,Sweatpants Classic Grey,Inferior,TikTok Shop,Cliente_38,2,39885,79770
2024-03-07,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_66,2,27088,54176
2024-03-07,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_63,4,35667,142668
2024-03-08,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_81,3,35364,106092
2024-03-08,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_90,1,21761,21761
2024-03-08,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_61,3,37187,111561
2024-03-08,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_62,4,27865,111460
2024-03-08,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_171,3,35082,105246
2024-03-09,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_121,1,19639,19639
2024-03-09,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_196,4,36239,144956
2024-03-09,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_168,3,34201,102603
2024-03-09,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_74,1,29109,29109
2024-03-09,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_22,1,20102,20102
2024-03-10,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_179,1,23337,23337
2024-03-10,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_129,5,26476,132380
2024-03-11,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_35,3,43402,130206
2024-03-11,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_106,5,40669,203345
2024-03-11,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_83,1,23074,23074
2024-03-11,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_144,4,33308,133232
2024-03-11,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_198,5,37173,185865
2024-03-11,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_44,2,32801,65602
2024-03-11,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_73,1,42125,42125
2024-03-12,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_158,2,16684,33368
2024-03-12,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_197,3,16062,48186
2024-03-12,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_145,3,26691,80073
2024-03-12,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_91,4,31902,127608
2024-03-12,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_13,5,28138,140690
2024-03-13,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_43,5,33757,168785
2024-03-13,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_92,3,31885,95655
2024-03-14,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_180,1,26908,26908
2024-03-14,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_30,1,36722,36722
2024-03-14,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_167,4,25749,102996
2024-03-15,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_80,3,21140,63420
2024-03-15,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_190,4,41955,167820
2024-03-15,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_46,3,39371,118113
2024-03-15,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_83,1,15581,15581
2024-03-15,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_36,2,43923,87846
2024-03-15,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_129,5,29771,148855
2024-03-15,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_53,2,24356,48712
2024-03-15,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_100,3,36378,109134
2024-03-16,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_139,2,29071,58142
2024-03-16,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_163,2,37358,74716
2024-03-17,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Online,Cliente_190,3,16840,50520
2024-03-18,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_123,1,38013,38013
2024-03-18,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_104,5,42115,210575
2024-03-18,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_44,1,25911,25911
2024-03-18,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_102,2,26766,53532
2024-03-18,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Online,Cliente_170,3,38986,116958
2024-03-18,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_9,1,25551,25551
2024-03-19,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_70,2,36807,73614
2024-03-19,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_198,3,38495,115485
2024-03-19,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_136,1,26374,26374
2024-03-19,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_95,5,39683,198415
2024-03-20,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_149,2,28680,57360
2024-03-20,INF-009,Track Pants “Streets”,Inferior,Instagram,Cliente_62,4,32428,129712
2024-03-21,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_99,3,21251,63753
2024-03-21,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_136,4,23730,94920
2024-03-21,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_9,1,22310,22310
2024-03-21,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_87,5,40339,201695
2024-03-21,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_73,1,29686,29686
2024-03-22,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_59,1,26599,26599
2024-03-22,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_80,1,24187,24187
2024-03-22,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_102,3,33640,100920
2024-03-22,SUP-002,Skateboarding Logo Hoodie,Superior,TikTok Shop,Cliente_105,4,26616,106464
2024-03-22,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_143,5,24347,121735
2024-03-22,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_159,2,43033,86066
2024-03-22,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_23,1,33522,33522
2024-03-23,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_24,1,35824,35824
2024-03-23,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_96,3,38666,115998
2024-03-23,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_176,5,39283,196415
2024-03-24,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_143,3,15302,45906
2024-03-24,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_45,4,15870,63480
2024-03-24,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Online,Cliente_16,1,33170,33170
2024-03-24,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_99,3,24761,74283
2024-03-24,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_171,3,38462,115386
2024-03-24,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_75,1,36557,36557
2024-03-24,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_141,2,28795,57590
2024-03-24,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_198,5,21940,109700
2024-03-25,SUP-002,Skateboarding Logo Hoodie,Superior,TikTok Shop,Cliente_2,1,16336,16336
2024-03-25,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_198,4,32455,129820
2024-03-25,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_78,4,26735,106940
2024-03-25,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_29,4,44938,179752
2024-03-25,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_167,2,15881,31762
2024-03-25,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_1,1,36977,36977
2024-03-26,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_81,5,33964,169820
2024-03-26,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_68,3,31205,93615
2024-03-26,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_137,4,21784,87136
2024-03-26,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_66,5,38235,191175
2024-03-27,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_40,1,28040,28040
2024-03-27,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_91,5,41983,209915
2024-03-27,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_131,5,18502,92510
2024-03-27,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_55,2,35456,70912
2024-03-28,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_168,1,18710,18710
2024-03-29,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_148,3,38904,116712
2024-03-29,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_94,4,22388,89552
2024-03-29,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_19,2,23671,47342
2024-03-29,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_172,4,33663,134652
2024-03-29,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_8,1,39608,39608
2024-03-29,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_163,5,41361,206805
2024-03-29,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_152,3,25774,77322
2024-03-30,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Física,Cliente_178,3,44887,134661
2024-03-30,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_91,4,22083,88332
2024-03-30,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_147,1,27342,27342
2024-03-30,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_77,5,28922,144610
2024-03-31,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_50,4,29548,118192
2024-03-31,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_198,2,19988,39976
2024-03-31,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_48,3,43393,130179
2024-04-01,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_67,4,44803,179212
2024-04-01,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_176,2,30544,61088
2024-04-01,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_101,1,43204,43204
2024-04-01,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_112,2,15204,30408
2024-04-01,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_19,5,37782,188910
2024-04-01,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_106,5,33069,165345
2024-04-01,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_83,5,44701,223505
2024-04-02,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_135,2,27152,54304
2024-04-02,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_189,5,40355,201775
2024-04-02,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_122,2,25879,51758
2024-04-02,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_109,3,15501,46503
2024-04-02,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_114,1,41279,41279
2024-04-02,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_124,3,19571,58713
2024-04-03,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Física,Cliente_73,1,35867,35867
2024-04-03,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_23,4,27078,108312
2024-04-03,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_139,5,32490,162450
2024-04-03,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_58,1,33151,33151
2024-04-04,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_44,2,30624,61248
2024-04-04,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_115,5,32651,163255
2024-04-04,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_54,4,20520,82080
2024-04-04,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_5,1,36604,36604
2024-04-04,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_46,3,21784,65352
2024-04-04,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_10,3,23216,69648
2024-04-05,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_152,1,24360,24360
2024-04-05,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_69,1,22270,22270
2024-04-05,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Física,Cliente_192,3,33400,100200
2024-04-05,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_129,4,25062,100248
2024-04-05,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_132,2,27512,55024
2024-04-05,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_81,3,15938,47814
2024-04-05,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_170,3,37292,111876
2024-04-05,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_51,2,16744,33488
2024-04-06,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_110,4,30605,122420
2024-04-06,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_148,4,18367,73468
2024-04-06,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_8,5,15597,77985
2024-04-06,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_57,1,35442,35442
2024-04-07,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_100,2,30526,61052
2024-04-07,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_155,2,28992,57984
2024-04-08,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_163,2,15532,31064
2024-04-09,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_118,4,33585,134340
2024-04-09,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_88,1,24173,24173
2024-04-09,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_115,2,35987,71974
2024-04-10,INF-006,Cargo Pants Tactical Fit,Inferior,Instagram,Cliente_71,1,18410,18410
2024-04-10,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_164,4,43712,174848
2024-04-10,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_95,1,28071,28071
2024-04-10,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_126,2,33765,67530
2024-04-10,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_29,3,32223,96669
2024-04-10,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_78,3,29688,89064
2024-04-11,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_6,1,18119,18119
2024-04-11,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_110,5,25149,125745
2024-04-11,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Física,Cliente_103,1,38268,38268
